Game Name,Executable Timestamp,Executable Filename,Executable Hash (MD5),Most Recent File Timestamp,Most Recent Filename,Most Recent File Hash (MD5),Volume Creation Date,Volume Modification Date,Filename
Deep Sea Adventure: Kaitei-kyuu Pantarassa no Nazo ,1997-02-04 15:21:32,/SLPS_006.61,c42f5b65f8858601fe0a28b1d2dda82a,,,,1997-02-04 15:40:00,,Deep Sea Adventure - Kaitei-kyuu Pantarassa no Nazo (Japan) (Disc 2) (Track 01).bin
"Deep, The: Ushinawareta Shinkai ",1996-09-13 11:09:32,/SLPS_005.01,624ef3d0f0b2ef066ffea5a1a13a0ed6,,,,1996-09-13 08:30:00,1996-09-13 11:10:00,"Deep, The - Ushinawareta Shinkai (Japan).bin"
Defcon 5: Peace Has a Price... ,1995-10-12 16:41:30,/SLUS_000.09,62557e8c96f496cda5f85e183fbe364f,,,,1995-10-08 11:56:30,,Defcon 5 - Peace Has a Price... (USA) (Track 1).bin
Defcon 5 ,1995-10-26 09:23:34,/SLES_000.81,cc410659c942da369ee2a9dea2c3b501,,,,1995-11-10 12:14:59,,Defcon 5 (Europe) (Track 1).bin
Defcon 5 ,1995-11-24 13:48:46,/SLES_001.49,9f09a4a872891b5fb5b9398c126a3290,,,,1995-12-13 10:00:00,,Defcon 5 (France) (Track 1).bin
Defcon 5 ,1995-11-13 11:04:48,/SLES_001.48,55eca3410b86ab91d05e83e107b58608,1995-11-13 14:28:20,/WADS/LOG.BAK,4c8fb3b857bfbdda87525fb537597edb,1995-12-14 16:20:00,,Defcon 5 (Germany) (Track 1).bin
Defcon 5 ,1995-11-17 09:47:28,/SLES_001.46,8650cfa5b9ec430becb0a83cd3e02f46,,,,1995-12-15 14:15:00,,Defcon 5 (Italy) (Track 1).bin
Defcon 5 ,1996-02-21 15:15:08,/SLPS_002.75,060c15d0417ee375cbf3e41e9ee73ab1,,,,1995-12-18 17:07:41,,Defcon 5 (Japan) (Track 1).bin
Defcon 5 ,1995-11-17 09:33:52,/SLES_001.47,3aa2d9758d132adf165d71f6b55a300d,,,,1995-12-13 15:15:00,,Defcon 5 (Spain) (Track 1).bin
Defeat Lightning ,1997-04-01 12:09:44,/SLPS_008.53,60982690f56659d3409c14b8f7f56c20,1997-04-07 15:14:20,/EXECUTIV/DCDLRCEM.EXE,a4a846f4821a7590ca85a9056bf001f8,1997-04-07 16:24:16,,Defeat Lightning (Japan) (Track 01).bin
Defi au Tetris Magique ,1999-07-22 22:07:40,/SCES_021.74,fe0f8bda53d73ffe850d60aa348ba86d,,,,1999-07-23 11:00:00,,Defi au Tetris Magique (France) (Track 1).bin
Deka Yonku: Tough the Truck ,1997-04-09 14:59:06,/SLPS_008.64,33a22367e41f56f5c583cf5d27a88031,,,,1997-03-27 00:00:00,,Deka Yonku - Tough the Truck (Japan) (Track 1).bin
Dekiru! Game Center ,1998-10-20 21:11:22,/SLPS_018.10,71f97308fc48834079f4551fc6f41836,1998-11-08 23:49:52,/GRA/CONGA.TIM,bf22c0fe9c0a6ef87e3dd5d8aed88326,1998-11-20 00:00:00,,Dekiru! Game Center (Japan) (Track 1).bin
Delta Force Urban Warfare ,2002-06-14 16:35:45,/SLES_038.90,290e187a7eca74b8369ca055cb4c9818,,,,2002-06-14 16:28:38,,"Delta Force Urban Warfare (Europe) (En,Fr,De,Es,It).bin"
Delta Force Urban Warfare ,2002-06-25 12:11:28,/SLES_039.52,ef0c123628f964053033d762dd8b612a,2002-06-25 12:13:07,/SYSTEM.CNF,6997af0d6c5514c6b985322b695b0577,2002-06-27 14:14:23,,Delta Force Urban Warfare (France).bin
Delta Force Urban Warfare ,2002-06-14 16:41:58,/SLES_039.19,9f9ab5ebc92fed65aa0367680ac0eefe,,,,2002-06-17 09:38:15,,Delta Force Urban Warfare (Germany).bin
Delta Force Urban Warfare ,2002-06-09 15:11:36,/SLUS_014.29,7ff69432fddd41f73ea6bc07f108dad0,,,,2002-06-09 12:26:24,,"Delta Force Urban Warfare (USA) (En,Fr,Es).bin"
Demo Codemasters ,1998-10-16 15:10:50,/SLED_017.25,960e9529644909d9a4b0a3f70b41fca4,1998-11-11 15:32:38,/MENU/TP.EXE,59b5a0a3f33988d68c05728454b38e04,1998-11-11 15:30:00,,Demo Codemasters (France) (SLED-01725) (Track 1).bin
Demo Codemasters ,1999-07-08 14:01:38,/SLED_022.46,6541c7969a3fd6ff781b299553e434f4,,,,1999-07-08 20:00:00,,Demo Codemasters (France) (SLED-02246) (Track 1).bin
Demo Disc ,1999-11-02 15:28:00,/SCED_024.17,91e70218d24347fc4dd7b1309ca99889,,,,1999-11-02 15:28:00,,"Demo Disc (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Demo One ,1995-08-09 17:20:22,/SCES_000.64,25267a9f806b97b3c1c2c9500ddaba18,,,,1995-07-24 09:05:28,,Demo One (Germany) (SCES-00064) (Track 1).bin
Demo One ,1995-10-20 11:54:36,/SCES_001.21,8d13b508f33f512aa0461bb081d3adda,1995-10-23 11:21:48,/DD/DD1_RV2G.CCS,159b15ad9c11af6f7eb83b7d9210a8b8,1995-09-26 09:05:28,1995-10-23 12:00:00,Demo One (Germany) (SCES-00121) (Track 1).bin
Demo One ,1995-08-03 14:03:56,/SCES_000.48,25267a9f806b97b3c1c2c9500ddaba18,1995-08-08 14:34:12,/DD.EXE,f91743831366d8a32e80849c918c522a,1995-07-24 09:05:28,,Demo One (Version 1) (Europe) (Track 1).bin
Demo One ,1995-10-09 18:19:32,/SCES_001.20,8d13b508f33f512aa0461bb081d3adda,1995-10-10 18:17:40,/DD/TITLE/DINO.TIM,cbc78be874775a1da0a8879f2d2f5a07,1995-09-26 09:05:28,1995-10-12 20:00:00,"Demo One (Version 2) (Europe, Australia) (Track 1).bin"
Demo One ,1996-06-20 14:22:10,/SCES_002.38,27b2de044c8b298ca01dde60b32c10ee,1996-06-24 10:24:46,/DD/COPY.VLC,214fad2ea83068aba4b984c3a0db3b91,1996-06-20 23:59:15,1996-06-20 23:59:30,"Demo One (Version 3) (Europe, Australia) (Track 01).bin"
Demo One ,1996-08-20 11:34:22,/DD/SCED_004.56,d2dabdcc96cf3658de4a5a3af136dc64,1996-09-19 15:08:36,/DD/TITLE/MONSTA.VLC,40e81985ce7f13faaed6fc339f402407,1996-09-19 23:59:15,1996-09-19 23:59:30,Demo One (Version 4) (Europe) (Track 01).bin
Demo One ,1996-08-20 11:34:22,/DD/SCED_004.57,97df47bc3ebb6640990b21937f0943f6,1996-09-24 14:11:38,/DD/GERDEM14.CCS,67a6d39fcf258303108d3aeb83235b13,1996-09-25 23:59:15,1996-09-25 23:59:30,Demo One (Version 4) (Germany) (Track 01).bin
Demo One ,1997-06-09 10:20:32,/PBPX_950.01,fd587d3d1bd7864961cd92ff0a4e6a89,1997-08-03 09:23:14,/MUSIC/SINK2.DA,d41d8cd98f00b204e9800998ecf8427e,1997-08-04 14:20:05,1997-08-04 14:20:05,Demo One (Version 5) (Europe) (Track 01).bin
Demo One ,1997-10-15 14:16:06,/PBPX_950.07,91e70218d24347fc4dd7b1309ca99889,1998-08-05 19:26:58,/CRASH3V/BLANK1.STR,06c2d69ff53b26a3a002568e3e79fa2d,1998-08-05 19:26:58,,"Demo One (Version 6) (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Demo One ,1998-11-17 14:20:11,/PBPX_950.08,91e70218d24347fc4dd7b1309ca99889,,,,1998-11-17 14:20:11,,"Demo One (Version 7) (Europe) (En,Fr,De,Es,It).bin"
DemoDemo PlayStation Soukan-gou Vol. 1 ,1994-10-29 00:55:12,/PSX.EXE,9923ec7219b121b491a464eff51936ff,1994-10-29 01:10:06,/MANTA/MANTA.EXE,f5035f30171b6efcc9f417d312cd66e2,1994-10-17 19:33:11,,DemoDemo PlayStation Soukan-gou Vol. 1 (Japan) (Track 1).bin
DemoDemo PlayStation Special ,1995-07-31 13:42:48,/DEMODEMO.EXE,cb2b1f8f74668186946631f6bbb284fc,1995-08-01 15:23:28,/XA/INFO.EXE,f8b6391afd127d1835606c4d5b07fa86,1995-05-02 12:46:43,,DemoDemo PlayStation Special (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 10 ,1995-07-20 19:03:40,/DEMODEMO.EXE,551f14a42bd38bb349bcbff414bdf6cd,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 10 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 11 ,1995-08-25 20:59:50,/DEMODEMO.EXE,b50d16f07154ea660697f45f2beba70f,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 11 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 12 ,1995-10-02 11:17:46,/DEMODEMO.EXE,4e431434d45078effb0c1c2ff2c5f760,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 12 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 13 ,1995-11-01 10:24:00,/MAIN.EXE,28162808dc88bb0c1d14bd220bada31b,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 13 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 14 ,1995-11-24 10:49:14,/MAIN.EXE,5684df973ede9e0e85853612cbe13e1a,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 14 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 15 ,1995-12-26 12:58:30,/MAIN.EXE,b77f7f1b0ce645c4477f2f53e8ba8274,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 15 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 16 ,1996-01-29 10:42:38,/MAIN.EXE,1fcd21ba5b4814f2d622b9f49575bac0,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 16 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 17 ,1996-02-19 22:13:56,/MAIN.EXE,f9a8ccaf5dfe0e20d436324065389551,1996-02-23 22:41:28,/LJ/MAIN.EXE,20288cbbf3bc45e80c2d78d3769d692f,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 17 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 18 ,1996-04-02 10:33:44,/MAIN.EXE,0bff7634db693c3a7aae5e943354e788,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 18 (Japan) (Track 01).bin
DemoDemo PlayStation Vol. 19 ,1996-04-22 11:20:40,/MAIN.EXE,a7b181336d9e442e95d1d69eb687f288,1996-04-26 11:09:10,/GRP2/MI_C.TIM,0efb9a2da376be8488947c702ac1eb2f,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 19 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 2 ,1994-11-19 18:43:44,/PSX.EXE,e867caab5151689fc476d80a2e02ba14,,,,1994-11-11 20:08:56,,DemoDemo PlayStation Vol. 2 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 20 ,1996-05-30 12:33:32,/MAIN.EXE,93fd92ce021a24763a6b29787d39f5b6,,,,1996-04-30 16:10:38,,DemoDemo PlayStation Vol. 20 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 21 ,1996-06-19 16:21:34,/MAIN.EXE,4c9f0e4024edb86302aac696294beb16,1996-06-24 15:05:36,/GRP/TON.TIM,531b082440de8b596bacbe76e1e91fd9,1996-06-03 11:22:05,,DemoDemo PlayStation Vol. 21 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 22 ,1996-07-25 11:26:24,/MAIN.EXE,e779483ee594ed7d2408c803a6eea973,,,,1996-07-25 11:00:00,,DemoDemo PlayStation Vol. 22 (Japan) (Track 01).bin
DemoDemo PlayStation Vol. 3 ,1994-12-19 20:58:16,/PSX.EXE,a91ea176d6c6528fe8c7b32b7fb871cc,1994-12-19 21:18:26,/JIGSAW/CG/0/SUTIC.CC1,1c3f5c0667aea1769b09d726863f14d0,1994-12-14 07:45:42,1994-12-17 18:30:00,DemoDemo PlayStation Vol. 3 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 4 ,1995-01-17 18:57:44,/PSX.EXE,5e1171c591605e26638830d71a597b9c,1995-01-23 11:27:56,/GRP/UNIVER.MC1,04c3dc063b2e5b8d4b7a7d9bb74a0158,1995-01-10 19:04:26,,DemoDemo PlayStation Vol. 4 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 5 ,1995-02-21 21:02:44,/PSX.EXE,a9aa439a79b1924ecddc196e890a56e1,1995-02-21 21:08:10,/TDEMO01.LZS,915924a6bb9b550e21f0ca57c6324a9c,1995-02-03 21:24:53,,DemoDemo PlayStation Vol. 5 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 6 ,1995-03-29 13:33:28,/PSX.EXE,e84fb07fefb7a0eb4af346888f3be9e7,,,,1995-03-30 18:42:53,,DemoDemo PlayStation Vol. 6 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 7 ,1995-04-21 20:28:44,/PSX.EXE,c0d6b3a13b4b2b2e89773d38b0ee162f,,,,1995-04-11 18:12:34,,DemoDemo PlayStation Vol. 7 (Japan) (Track 1).bin
DemoDemo PlayStation Vol. 8 ,1995-05-25 17:45:36,/PSX.EXE,4a46e79534f7f7ce86f0e840203009c4,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 8 (Japan) (Track 01).bin
DemoDemo PlayStation Vol. 9 ,1995-06-23 15:52:48,/PSX.EXE,9f3bc6348dc4bae802e1408152d229d1,,,,1995-05-02 12:46:43,,DemoDemo PlayStation Vol. 9 (Japan) (Track 1).bin
Demolition Racer ,1999-10-07 10:01:46,/SLES_020.18,ac7deb58f877cc83d88cb5e4fa52ae86,1999-10-07 10:02:06,/DD.DAT,272274a98277177651e0c9c09aaacbd9,1999-10-08 09:30:00,,"Demolition Racer (Europe) (En,Fr,De,Es,It).bin"
Demolition Racer ,1999-08-30 15:03:12,/SLUS_009.69,4ea946cb8db5ebb3b889c47bf0abd6da,1999-08-30 15:03:36,/DD.DAT,2eb5bd4d44cf00552a9c7df94e1124d2,1999-08-30 23:59:59,,Demolition Racer (USA).bin
Dengeki Construction: Ochigee Yarou ze! ,1998-05-01 16:29:54,/SLPS_012.15,33743f84999aae25d9a73a8f20ac27b7,2035-08-09 20:36:14,/STP/STP2/G_R007.STG,785183cffa902d67bd8ed1b453ece958,1998-05-04 13:44:23,1998-05-04 14:20:00,Dengeki Construction - Ochigee Yarou ze! (Japan) (Track 01).bin
Dengeki PlayStation D: Konami Fanbook ,1999-03-19 17:31:48,/SLPM_805.13,a0e7432804e666acbd1b575fbc390983,1999-10-18 20:25:58,/D27MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1999-09-13 00:00:00,1999-10-25 22:00:00,Dengeki PlayStation D - Konami Fanbook (Japan) (Track 1).bin
Dengeki PlayStation D ,1996-11-27 00:58:08,/SLPM_800.71,26ddb5cbf420dc63b0a321162adfd8e9,1996-12-03 19:59:02,/COV3/DPS_35.TIM,6ea2f340241f5cf69f2565eade81ff67,1996-10-28 12:00:00,1996-12-04 07:30:00,Dengeki PlayStation D (Japan) (Track 1).bin
Dengeki PlayStation D10 ,1998-04-20 19:04:44,/SLPM_802.81,8b2e6999660c26be6eb448d24db337b1,1998-06-24 21:00:18,/D10MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1998-06-10 03:27:38,1998-06-16 04:00:00,Dengeki PlayStation D10 (Japan) (Track 1).bin
Dengeki PlayStation D11: Yarudora Series Vol. 3: Sampaguita ,1998-08-11 23:38:00,/PAPX_900.60,a540b3d7a0c4d228c876ea02a602d87e,1998-09-02 15:19:40,/VFILE.INF,d6430c353c924366a7c366518361b16b,1998-09-02 16:00:00,,Dengeki PlayStation D11 - Yarudora Series Vol. 3 - Sampaguita (Japan) (Demo).bin
Dengeki PlayStation D11 ,1998-06-22 17:53:46,/SLPM_803.27,d3364f3a082c43812b1de6bcb78a129b,1998-08-24 18:44:32,/D11MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1998-08-18 22:10:38,1998-08-18 23:00:00,Dengeki PlayStation D11 (Japan) (Track 1).bin
Dengeki PlayStation D12 ,1998-08-21 17:34:02,/SLPM_803.43,8cf6073208a64726e1a4dd1d07b5eb52,1998-09-25 14:50:32,/D12MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1998-09-22 00:00:00,1998-09-22 08:00:00,Dengeki PlayStation D12 (Japan) (Track 1).bin
Dengeki PlayStation D13 ,1998-10-16 20:33:52,/SLPM_803.62,dd2a130269d28e68971cb50f0e37fb7b,1998-10-25 13:05:46,/D13MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1998-10-29 00:00:00,1998-10-29 00:00:00,Dengeki PlayStation D13 (Japan) (Track 1).bin
Dengeki PlayStation D14 ,1998-11-11 19:20:58,/SLPM_803.31,2430cfcaa840ebb66231e5594dacfb6e,1998-11-28 03:22:50,/PSD/TITLE.BIN,9d0dce65334b0aa4977958b6a439d736,1998-12-09 16:00:00,1998-12-09 16:00:00,Dengeki PlayStation D14 (Japan) (Track 1).bin
Dengeki PlayStation D15 ,1998-12-17 20:06:22,/SLPM_803.88,c77b57bdcb75f5c201fbacce51dd7fb2,1998-12-26 00:42:42,/PSD/TOBIRA.EXE,0a72ed38629a2f010dd63052e286f3c1,1998-12-25 00:00:00,1998-12-27 00:00:00,Dengeki PlayStation D15 (Japan) (Track 1).bin
Dengeki PlayStation D16 ,1998-12-17 20:06:22,/SLPM_803.99,c77b57bdcb75f5c201fbacce51dd7fb2,1999-01-25 14:11:06,/D16SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-01-16 00:00:00,1999-02-01 00:00:00,Dengeki PlayStation D16 (Japan) (Track 1).bin
Dengeki PlayStation D17 ,1998-12-17 20:06:22,/SLPM_804.18,c77b57bdcb75f5c201fbacce51dd7fb2,1999-02-25 20:32:48,/D17SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-02-16 00:00:00,1999-02-26 00:00:00,Dengeki PlayStation D17 (Japan) (Track 1).bin
Dengeki PlayStation D18 ,1998-12-17 20:06:22,/SLPM_804.12,c77b57bdcb75f5c201fbacce51dd7fb2,1999-02-25 20:32:38,/D17MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1999-02-15 00:00:00,1999-03-08 23:50:00,Dengeki PlayStation D18 (Japan) (Track 01).bin
Dengeki PlayStation D19 ,1998-12-17 20:06:22,/SLPM_804.25,a0e7432804e666acbd1b575fbc390983,1999-03-23 22:24:32,/D19MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1999-03-11 00:00:00,1999-03-23 23:00:00,Dengeki PlayStation D19 (Japan) (Track 1).bin
Dengeki PlayStation D2 ,1997-04-17 00:47:06,/SLPM_801.09,d9876be7455ae420b81c6bda9e85efc6,1997-04-24 11:50:02,/MOVIE/OPNEW.STR,4e229a6d6e054c4c3a728a73003c07de,1997-04-24 22:00:00,1997-05-10 17:00:00,Dengeki PlayStation D2 (Japan) (Track 1).bin
Dengeki PlayStation D20 ,1999-04-08 21:54:58,/SLPM_804.38,5758d3d269e6fb1fb5a94dd558e7001c,1999-04-19 18:21:28,/D20SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-03-29 00:00:00,1999-04-20 17:00:00,Dengeki PlayStation D20 (Japan) (Track 1).bin
Dengeki PlayStation D21 ,1999-04-15 19:54:16,/SLPM_804.57,a0e7432804e666acbd1b575fbc390983,1999-05-19 05:01:44,/PSD/QUIZ.EXE,c8c7c1526cff44d00d134fb1c315965b,1999-05-10 00:00:00,1999-06-04 00:00:00,Dengeki PlayStation D21 (Japan) (Track 1).bin
Dengeki PlayStation D21 SCE Special ,1999-05-31 19:40:54,/PCPX_961.59,7de16c0071783b77886bba599224dc45,1999-06-10 12:14:02,/KERNEL.EXE,aa649e8ef867b7af9bf4b755b594f741,1999-06-10 12:33:13,,Dengeki PlayStation D21 SCE Special (Japan).bin
Dengeki PlayStation D22 ,1999-03-19 17:31:48,/SLPM_804.71,a0e7432804e666acbd1b575fbc390983,1999-06-24 03:57:18,/D22SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-06-02 00:00:00,1999-06-28 22:00:00,Dengeki PlayStation D22 (Japan) (Track 1).bin
Dengeki PlayStation D23 ,1999-03-19 17:31:48,/SLPM_804.81,a0e7432804e666acbd1b575fbc390983,1999-07-25 21:35:12,/KERNEL.EXE,62447654e066abb45c0bba9d3bddb28f,1999-06-30 00:00:00,1999-08-04 10:00:00,Dengeki PlayStation D23 (Japan) (Track 01).bin
Dengeki PlayStation D24 ,1999-03-19 17:31:48,/SLPM_804.96,a0e7432804e666acbd1b575fbc390983,1999-08-24 00:18:56,/PSD/KOMACHI.EXE,e697f1e8e30053963c30b84f9a9e38de,1999-08-04 00:00:00,1999-09-03 09:00:00,Dengeki PlayStation D24 (Japan) (Track 1).bin
Dengeki PlayStation D25 ,1999-03-19 17:31:48,/SLPM_804.97,a0e7432804e666acbd1b575fbc390983,1999-08-30 17:20:56,/MARL2/MARL2.EXE,5dd5b86126011fa46a443c853fa11191,1999-08-14 00:00:00,1999-09-18 00:00:00,Dengeki PlayStation D25 (Japan) (Track 1).bin
Dengeki PlayStation D26 ,1999-03-19 17:31:48,/SLPM_805.05,a0e7432804e666acbd1b575fbc390983,1999-10-04 00:33:20,/D26SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-09-13 00:00:00,1999-10-04 02:00:00,Dengeki PlayStation D26 (Japan) (Track 1).bin
Dengeki PlayStation D27 ,1999-03-19 17:31:48,/SLPM_805.16,a0e7432804e666acbd1b575fbc390983,1999-10-25 17:09:58,/D27MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,1999-09-13 00:00:00,1999-11-04 22:00:00,Dengeki PlayStation D27 (Japan) (Track 1).bin
Dengeki PlayStation D28 ,1999-03-19 17:31:48,/SLPM_805.26,a0e7432804e666acbd1b575fbc390983,1999-11-22 05:10:20,/D28SUB.DA,d41d8cd98f00b204e9800998ecf8427e,1999-11-08 00:00:00,1999-11-22 06:00:00,Dengeki PlayStation D28 (Japan) (Track 1).bin
Dengeki PlayStation D29 ,1999-03-19 17:31:48,/SLPM_805.45,a0e7432804e666acbd1b575fbc390983,1999-12-15 20:59:52,/PSD/KOMACHI.EXE,748df7c9ed98e72d7ac28812bef3946a,1999-11-08 00:00:00,1999-12-21 23:00:00,Dengeki PlayStation D29 (Japan) (Track 1).bin
Dengeki PlayStation D3 ,1997-04-24 19:09:04,/SLPM_801.30,446a2b647689912e433e860b46b6701b,1997-07-08 19:10:32,/D3_2.DA,d41d8cd98f00b204e9800998ecf8427e,1997-07-05 00:00:00,1997-07-08 20:00:00,Dengeki PlayStation D3 (Japan) (Track 1).bin
Dengeki PlayStation D30 ,1999-03-19 17:31:48,/SLPM_805.47,a0e7432804e666acbd1b575fbc390983,2000-01-20 02:35:26,/PSD/QUIZ.EXE,64e3e3a131dfbc260bd0f08f586a94be,,,Dengeki PlayStation D30 (Japan) (Track 1).bin
Dengeki PlayStation D31 ,1999-03-19 17:31:48,/SLPM_805.55,fe21351ac16fb860ed9a4620d32183a1,2000-02-27 12:26:00,/DATA/PRGPACK.BDP,b4950d7857d98bbbc811fd9d50f8b7a0,,,Dengeki PlayStation D31 (Japan) (Track 1).bin
Dengeki PlayStation D32 ,2000-03-02 17:04:24,/SLPM_805.57,fe21351ac16fb860ed9a4620d32183a1,2000-03-16 22:28:58,/PSD/BRESS.EXE,0df09900932d9dc592584429b2619e2c,,,Dengeki PlayStation D32 (Japan) (Track 1).bin
Dengeki PlayStation D33 ,2000-03-02 17:04:24,/SLPM_805.62,fe21351ac16fb860ed9a4620d32183a1,2000-04-17 02:52:52,/PSD/FF9.EXE,6a467d5afcda18468e8c181a515a22c0,,,Dengeki PlayStation D33 (Japan) (Track 1).bin
Dengeki PlayStation D34 ,2000-03-02 17:04:24,/SLPM_805.69,fe21351ac16fb860ed9a4620d32183a1,2000-05-24 01:33:44,/D34SUB.DA,d41d8cd98f00b204e9800998ecf8427e,,,Dengeki PlayStation D34 (Japan) (Track 1).bin
Dengeki PlayStation D35 ,2000-03-02 17:04:24,/SLPM_805.74,fe21351ac16fb860ed9a4620d32183a1,2000-06-21 01:29:34,/D35MEIN.DA,d41d8cd98f00b204e9800998ecf8427e,,,Dengeki PlayStation D35 (Japan) (Track 1).bin
Dengeki PlayStation D36 ,2000-03-02 17:04:24,/SLPM_805.78,fe21351ac16fb860ed9a4620d32183a1,2000-07-17 04:53:18,/PSD/HOSI.EXE,4f1a407107acde54c0b3d5fc01edfea8,,,Dengeki PlayStation D36 (Japan) (Track 1).bin
Dengeki PlayStation D37 ,2000-03-02 17:04:24,/SLPM_805.82,fe21351ac16fb860ed9a4620d32183a1,2000-07-31 18:11:24,/PSD/KUJI.EXE,df57f8f6d9479fd02276c32f3db5d6cb,,,Dengeki PlayStation D37 (Japan) (Track 01).bin
Dengeki PlayStation D38 ,2000-03-02 17:04:24,/SLPM_805.89,fe21351ac16fb860ed9a4620d32183a1,2000-09-22 02:05:56,/PSD/MARL.EXE,aa5331367b15b00649d108dcdf65d864,,,Dengeki PlayStation D38 (Japan) (Track 1).bin
Dengeki PlayStation D39 ,2000-03-02 17:04:24,/SLPM_806.03,fe21351ac16fb860ed9a4620d32183a1,2000-10-20 03:31:04,/PSD/GT3.EXE,7fb4953660bb8d08dadfa58b7d40ef0a,,,Dengeki PlayStation D39 (Japan) (Track 1).bin
Dengeki PlayStation D4 ,1997-08-29 18:37:40,/SLPM_801.57,e836972563acffbc2965d96212a012ea,1997-09-11 11:26:50,/DOREI/QUIZ2.EXE,03be598f9bd6cd8e9b00f7aa454089a2,1997-08-25 00:00:00,1997-09-10 07:00:00,Dengeki PlayStation D4 (Japan) (Track 1).bin
Dengeki PlayStation D41 ,2000-03-02 17:04:24,/SLPM_806.07,fe21351ac16fb860ed9a4620d32183a1,2000-12-18 01:43:46,/D41SUB.DA,d41d8cd98f00b204e9800998ecf8427e,,,Dengeki PlayStation D41 (Japan) (Track 1).bin
Dengeki PlayStation D42 ,2000-03-02 17:04:24,/SLPM_806.11,fe21351ac16fb860ed9a4620d32183a1,2001-01-29 16:01:36,/PSD/BALL.EXE,a6d97299973f0e37ee0d048d30f7dc95,2001-01-15 00:00:00,2001-02-06 20:00:00,Dengeki PlayStation D42 (Japan) (Track 1).bin
Dengeki PlayStation D43 ,2001-02-16 19:07:00,/SLPM_806.12,537769e998e733e99925a6bb4edb9a18,2001-03-01 16:51:42,/KERNEL.EXE,2fb93577c3b7c60a85dd911b953234eb,2001-01-22 00:00:00,2001-03-01 20:00:00,Dengeki PlayStation D43 (Japan) (Track 1).bin
Dengeki PlayStation D44 ,2001-02-16 19:07:00,/SLPM_806.15,537769e998e733e99925a6bb4edb9a18,2001-03-19 06:43:28,/D44SUB.DA,d41d8cd98f00b204e9800998ecf8427e,2001-03-06 00:00:00,2001-04-03 23:00:00,Dengeki PlayStation D44 (Japan) (Track 1).bin
Dengeki PlayStation D45 ,2001-02-16 19:07:00,/SLPM_806.18,537769e998e733e99925a6bb4edb9a18,2001-05-29 05:32:44,/TMG2/S/EFCSLG.MFP,76e5a54efef9c1d1c1d0580a2d318560,2001-05-11 00:00:00,2001-05-29 23:00:00,Dengeki PlayStation D45 (Japan) (Track 1).bin
Dengeki PlayStation D5 ,1997-10-17 23:12:04,/SLPM_801.86,8dbac57c3856a2467ba306960aaccfc4,1997-10-22 13:00:10,/PSD/CHISATO.STR,6ecbd44eddd10c1adbc9e7616ea5d0f4,1997-10-14 00:00:00,1997-11-05 22:00:00,Dengeki PlayStation D5 (Japan) (Track 1).bin
